CI Identifier	Growth-rate	Radius	Appearance_time	Growth-delay	Imaging_method	Category	DAP	GEN	RIF	Other_ABX
CI1280	32.55127571	141.6297223	25.34962044	15.63615177	TL	Prothesis	D-	G-	R-	ABX-
CI1280	39.42411849	687.9157942	11.33110758	1.617638903	TL	Prothesis	D-	G-	R-	ABX-
CI1280	38.61383423	708.1486116	10.89509569	1.18162702	TL	Prothesis	D-	G-	R-	ABX-
CI1280	NA	NA	NA	NA	TL	Prothesis	D-	G-	R-	ABX-
CI1280	52.14966198	809.312699	11.65892919	1.945460517	TL	Prothesis	D-	G-	R-	ABX-
CI1280	44.91539745	789.0798815	11.38723087	1.673762199	TL	Prothesis	D-	G-	R-	ABX-
CI1280	48.37222168	829.5455165	9.402018222	-0.311450452	TL	Prothesis	D-	G-	R-	ABX-
CI1280	38.91696215	687.9157942	10.73925712	1.025788447	TL	Prothesis	D-	G-	R-	ABX-
CI1280	NA	NA	NA	NA	TL	Prothesis	D-	G-	R-	ABX-
CI1280	46.24449682	789.0798815	9.53488977	-0.178578904	TL	Prothesis	D-	G-	R-	ABX-
CI1280	36.3345454	586.7517068	11.88822085	2.174752174	TL	Prothesis	D-	G-	R-	ABX-
CI1280	40.89895243	667.6829767	10.85111847	1.137649799	TL	Prothesis	D-	G-	R-	ABX-
CI1280	48.37805106	849.778334	9.476577163	-0.236891511	TL	Prothesis	D-	G-	R-	ABX-
CI1280	47.77762459	687.9157942	13.05117706	3.337708389	TL	Prothesis	D-	G-	R-	ABX-
CI1280	43.34146399	667.6829767	12.15220092	2.438732251	TL	Prothesis	D-	G-	R-	ABX-
CI1280	50.89051522	890.2439689	9.402800368	-0.310668306	TL	Prothesis	D-	G-	R-	ABX-
CI1280	49.66051536	748.6142466	11.90888374	2.195415061	TL	Prothesis	D-	G-	R-	ABX-
CI1280	48.98430691	890.2439689	9.446639757	-0.266828917	TL	Prothesis	D-	G-	R-	ABX-
CI1280	46.58260104	829.5455165	9.601440856	-0.112027819	TL	Prothesis	D-	G-	R-	ABX-
CI1280	54.38231574	950.9424213	8.520896903	-1.192571771	TL	Prothesis	D-	G-	R-	ABX-
CI1280	48.3663923	829.5455165	9.743856881	0.030388207	TL	Prothesis	D-	G-	R-	ABX-
CI1280	45.6265822	748.6142466	10.75566806	1.042199382	TL	Prothesis	D-	G-	R-	ABX-
CI1280	49.55558647	829.5455165	9.765688022	0.052219348	TL	Prothesis	D-	G-	R-	ABX-
CI1280	15.7743109	161.8625398	25.48519853	15.77172985	TL	Prothesis	D-	G-	R-	ABX-
CI1280	40.38596671	687.9157942	10.65708437	0.9436157	TL	Prothesis	D-	G-	R-	ABX-
CI1280	37.16231781	627.2173417	10.21201786	0.498549189	TL	Prothesis	D-	G-	R-	ABX-
CI1280	44.99117943	708.1486116	9.80434662	0.090877946	TL	Prothesis	D-	G-	R-	ABX-
CI1280	42.98004223	687.9157942	9.333891298	-0.379577376	TL	Prothesis	D-	G-	R-	ABX-
CI1280	40.76487662	687.9157942	9.509621127	-0.203847547	TL	Prothesis	D-	G-	R-	ABX-
CI1280	24.12198762	364.1907146	17.72259881	8.009130136	TL	Prothesis	D-	G-	R-	ABX-
CI1280	42.8867721	NA	9.097473682	-0.615994992	TL	Prothesis	D-	G-	R-	ABX-
CI1280	42.76435505	687.9157942	9.168840496	-0.544628178	TL	Prothesis	D-	G-	R-	ABX-
CI1280	30.47018591	505.8204369	12.38402153	2.670552857	TL	Prothesis	D-	G-	R-	ABX-
CI1280	38.95193845	647.4501592	9.66034828	-0.053120394	TL	Prothesis	D-	G-	R-	ABX-
CI1280	39.91961606	687.9157942	11.03559879	1.32213012	TL	Prothesis	D-	G-	R-	ABX-
CI1280	32.39971175	546.2860718	10.5320464	0.818577723	TL	Prothesis	D-	G-	R-	ABX-
CI1280	36.23544589	546.2860718	12.36480275	2.651334073	TL	Prothesis	D-	G-	R-	ABX-
CI1280	36.75426099	627.2173417	10.21516477	0.501696096	TL	Prothesis	D-	G-	R-	ABX-
CI1280	46.61757734	728.3814291	10.06995714	0.356488461	TL	Prothesis	D-	G-	R-	ABX-
CI1280	46.65255364	829.5455165	9.601101322	-0.112367352	TL	Prothesis	D-	G-	R-	ABX-
CI1280	38.11833665	748.6142466	10.15916509	0.445696419	TL	Prothesis	D-	G-	R-	ABX-
CI1280	42.367957	687.9157942	11.12107144	1.407602764	TL	Prothesis	D-	G-	R-	ABX-
CI1280	41.00388133	627.2173417	12.24132033	2.527851657	TL	Prothesis	D-	G-	R-	ABX-
CI1280	33.69383482	586.7517068	10.47452951	0.761060832	TL	Prothesis	D-	G-	R-	ABX-
CI1280	20.44364683	323.7250796	17.59503295	7.881564272	TL	Prothesis	D-	G-	R-	ABX-
CI1280	35.27359766	627.2173417	10.3192498	0.605781126	TL	Prothesis	D-	G-	R-	ABX-
CI1280	33.01762637	566.5188893	11.54686568	1.833397006	TL	Prothesis	D-	G-	R-	ABX-
CI1280	NA	NA	NA	NA	TL	Prothesis	D-	G-	R-	ABX-
CI1280	43.53383363	708.1486116	9.3822461	-0.331222574	TL	Prothesis	D-	G-	R-	ABX-
CI1280	42.65359677	687.9157942	10.07932858	0.365859905	TL	Prothesis	D-	G-	R-	ABX-
CI1280	50.62236359	809.312699	9.647640935	-0.065827739	TL	Prothesis	D-	G-	R-	ABX-
CI1280	52.82587043	971.1752388	11.62281474	1.90934607	TL	Prothesis	D-	G-	R-	ABX-
CI1280	56.34098849	971.1752388	8.644985054	-1.06848362	TL	Prothesis	D-	G-	R-	ABX-
CI1280	51.5900412	829.5455165	10.22417483	0.510706152	TL	Prothesis	D-	G-	R-	ABX-
CI1280	48.7453022	768.8470641	11.76862958	2.055160905	TL	Prothesis	D-	G-	R-	ABX-
CI1280	52.62184202	809.312699	11.3327182	1.619249528	TL	Prothesis	D-	G-	R-	ABX-
CI1280	33.75795803	384.423532	18.66654243	8.953073756	TL	Prothesis	D-	G-	R-	ABX-
CI1280	53.07070453	930.7096039	9.329464764	-0.38400391	TL	Prothesis	D-	G-	R-	ABX-
CI1280	53.64198408	910.4767864	9.467066639	-0.246402035	TL	Prothesis	D-	G-	R-	ABX-
CI1280	54.1549698	930.7096039	9.340970277	-0.372498397	TL	Prothesis	D-	G-	R-	ABX-
CI1280	52.0389037	910.4767864	9.440623637	-0.272845037	TL	Prothesis	D-	G-	R-	ABX-
CI1280	54.23658116	930.7096039	8.971780655	-0.74168802	TL	Prothesis	D-	G-	R-	ABX-
CI1280	48.06326437	768.8470641	9.281457111	-0.432011564	TL	Prothesis	D-	G-	R-	ABX-
CI1280	39.54653553	667.6829767	10.85848278	1.14501411	TL	Prothesis	D-	G-	R-	ABX-
CI1280	44.11677195	667.6829767	12.49627121	2.782802539	TL	Prothesis	D-	G-	R-	ABX-
CI1280	43.53383363	728.3814291	9.587388039	-0.126080635	TL	Prothesis	D-	G-	R-	ABX-
CI1280	41.73255423	647.4501592	10.60415056	0.890681888	TL	Prothesis	D-	G-	R-	ABX-
CI1280	44.3091416	708.1486116	10.04897784	0.335509163	TL	Prothesis	D-	G-	R-	ABX-
CI1280	47.6027431	768.8470641	9.063059908	-0.650408766	TL	Prothesis	D-	G-	R-	ABX-
CI1280	41.02136948	687.9157942	8.860657554	-0.85281112	TL	Prothesis	D-	G-	R-	ABX-
CI1280	27.73037582	445.1219845	13.76139315	4.047924475	TL	Prothesis	D-	G-	R-	ABX-
CI1280	37.7918912	606.9845243	10.40679941	0.693330731	TL	Prothesis	D-	G-	R-	ABX-
CI1280	39.47658294	647.4501592	10.37061142	0.657142747	TL	Prothesis	D-	G-	R-	ABX-
CI1280	40.13530324	667.6829767	9.322238762	-0.391229912	TL	Prothesis	D-	G-	R-	ABX-
CI1280	37.89099071	606.9845243	10.22453034	0.511061666	TL	Prothesis	D-	G-	R-	ABX-
CI1280	37.08653583	586.7517068	10.47169871	0.758230039	TL	Prothesis	D-	G-	R-	ABX-
CI1280	42.60113232	708.1486116	9.340624048	-0.372844626	TL	Prothesis	D-	G-	R-	ABX-
CI1280	50.9662972	809.312699	9.139000405	-0.574468269	TL	Prothesis	D-	G-	R-	ABX-
CI1280	53.01824008	849.778334	8.938330278	-0.775138396	TL	Prothesis	D-	G-	R-	ABX-
CI1280	50.8963446	829.5455165	8.680366572	-1.033102102	TL	Prothesis	D-	G-	R-	ABX-
CI1280	52.01558617	930.7096039	8.881013173	-0.832455501	TL	Prothesis	D-	G-	R-	ABX-
CI1280	51.11786116	910.4767864	9.120152113	-0.593316561	TL	Prothesis	D-	G-	R-	ABX-
CI1280	54.43478019	728.3814291	13.46997364	3.756504969	TL	Prothesis	D-	G-	R-	ABX-
CI1280	40.47340746	667.6829767	9.290020723	-0.423447952	TL	Prothesis	D-	G-	R-	ABX-
CI1280	NA	NA	NA	NA	TL	Prothesis	D-	G-	R-	ABX-
CI1280	71.11847487	971.1752388	10.40503666	0.691567982	TL	Prothesis	D-	G-	R-	ABX-
CI1280	34.88302899	505.8204369	15.9289963	6.215527629	TL	Prothesis	D-	G-	R-	ABX-
CI1280	48.55293256	971.1752388	11.94326416	2.229795488	TL	Prothesis	D-	G-	R-	ABX-
CI1280	39.26089576	708.1486116	10.57826487	0.864796193	TL	Prothesis	D-	G-	R-	ABX-
CI1280	NA	NA	NA	NA	TL	Prothesis	D-	G-	R-	ABX-
CI1280	NA	NA	NA	NA	TL	Prothesis	D-	G-	R-	ABX-
CI1280	NA	NA	NA	NA	TL	Prothesis	D-	G-	R-	ABX-
CI1280	38.66046929	627.2173417	11.33714524	1.623676563	TL	Prothesis	D-	G-	R-	ABX-
CI1280	NA	NA	NA	NA	TL	Prothesis	D-	G-	R-	ABX-
CI1280	44.78132164	768.8470641	9.649758814	-0.06370986	TL	Prothesis	D-	G-	R-	ABX-
CI1280	45.31179551	708.1486116	11.70669161	1.993222935	TL	Prothesis	D-	G-	R-	ABX-
CI1280	50.50577592	870.0111514	9.082519299	-0.630949375	TL	Prothesis	D-	G-	R-	ABX-
CI1280	47.00814601	829.5455165	9.999662766	0.286194092	TL	Prothesis	D-	G-	R-	ABX-
CI1280	47.06061046	829.5455165	9.617463216	-0.096005458	TL	Prothesis	D-	G-	R-	ABX-
CI1280	52.36534916	829.5455165	10.26553273	0.552064059	TL	Prothesis	D-	G-	R-	ABX-
CI1280	NA	NA	NA	NA	TL	Prothesis	D-	G-	R-	ABX-
CI1280	NA	NA	NA	NA	TL	Prothesis	D-	G-	R-	ABX-
CI1280	42.71771999	667.6829767	10.51977991	0.80631124	TL	Prothesis	D-	G-	R-	ABX-
CI1280	NA	NA	NA	NA	TL	Prothesis	D-	G-	R-	ABX-
CI1280	41.03885763	667.6829767	9.655603297	-0.057865377	TL	Prothesis	D-	G-	R-	ABX-
CI1314	70.49281328	888.0900402	13.29814869	4.427525473	TL	Other	D-	G-	R-	ABX+
CI1314	66.92887794	1120.685051	9.471801548	0.601178332	TL	Other	D-	G-	R-	ABX+
CI1314	66.42931777	888.0900402	12.55421972	3.683596503	TL	Other	D-	G-	R-	ABX+
CI1314	56.13350458	845.8000383	12.00973647	3.139113251	TL	Other	D-	G-	R-	ABX+
CI1314	66.34402701	1014.960046	11.24192334	2.371300121	TL	Other	D-	G-	R-	ABX+
CI1314	61.98201385	866.9450393	13.0699376	4.199314384	TL	Other	D-	G-	R-	ABX+
CI1314	55.17093743	888.0900402	10.69056005	1.819936834	TL	Other	D-	G-	R-	ABX+
CI1314	58.97856065	824.6550374	13.0278427	4.15721948	TL	Other	D-	G-	R-	ABX+
CI1314	58.28405018	1036.105047	9.171235685	0.30061247	TL	Other	D-	G-	R-	ABX+
CI1314	56.23707194	993.815045	8.372824736	-0.497798479	TL	Other	D-	G-	R-	ABX+
CI1314	61.52509907	1014.960046	10.11156667	1.240943455	TL	Other	D-	G-	R-	ABX+
CI1314	48.20146389	803.5100364	11.59943274	2.72880952	TL	Other	D-	G-	R-	ABX+
CI1314	65.43019744	1057.250048	9.554783843	0.684160627	TL	Other	D-	G-	R-	ABX+
CI1314	44.22325915	126.8700057	25.10720648	16.23658326	TL	Other	D-	G-	R-	ABX+
CI1314	58.42417071	718.9300326	15.1307833	6.26016008	TL	Other	D-	G-	R-	ABX+
CI1314	66.40494899	1099.54005	9.475172337	0.604549121	TL	Other	D-	G-	R-	ABX+
CI1314	58.47900049	761.2200345	14.31679117	5.446167958	TL	Other	D-	G-	R-	ABX+
CI1314	54.95161834	1057.250048	8.370478027	-0.500145188	TL	Other	D-	G-	R-	ABX+
CI1314	62.88975123	888.0900402	12.31951743	3.448894219	TL	Other	D-	G-	R-	ABX+
CI1314	62.20133295	676.6400306	16.28923067	7.418607454	TL	Other	D-	G-	R-	ABX+
CI1314	66.98979991	1120.685051	9.03882125	0.168198035	TL	Other	D-	G-	R-	ABX+
CI1314	65.3083535	1014.960046	10.14886926	1.278246045	TL	Other	D-	G-	R-	ABX+
CI1314	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1314	64.90017629	951.5250431	11.71977019	2.849146972	TL	Other	D-	G-	R-	ABX+
CI1314	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1314	66.39885679	1099.54005	9.738068796	0.86744558	TL	Other	D-	G-	R-	ABX+
CI1314	63.22482207	1057.250048	9.862180748	0.991557533	TL	Other	D-	G-	R-	ABX+
CI1314	63.82185739	1078.395049	9.848658375	0.97803516	TL	Other	D-	G-	R-	ABX+
CI1314	54.40941279	63.43500287	26.1722702	17.30164698	TL	Other	D-	G-	R-	ABX+
CI1314	59.55122719	866.9450393	12.38251101	3.511887796	TL	Other	D-	G-	R-	ABX+
CI1314	61.6713118	972.6700441	10.84708536	1.976462148	TL	Other	D-	G-	R-	ABX+
CI1314	55.0247247	909.2350412	10.57370591	1.703082697	TL	Other	D-	G-	R-	ABX+
CI1314	55.79843374	866.9450393	11.33841523	2.46779202	TL	Other	D-	G-	R-	ABX+
CI1314	59.02120603	930.3800421	10.5148168	1.644193582	TL	Other	D-	G-	R-	ABX+
CI1314	54.18400149	888.0900402	10.77721443	1.906591214	TL	Other	D-	G-	R-	ABX+
CI1314	49.59048484	697.7850316	14.01102111	5.140397891	TL	Other	D-	G-	R-	ABX+
CI1314	61.70786498	824.6550374	13.57118621	4.700562996	TL	Other	D-	G-	R-	ABX+
CI1314	62.9506732	888.0900402	11.72989888	2.859275666	TL	Other	D-	G-	R-	ABX+
CI1314	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1314	54.76885242	930.3800421	9.785062492	0.914439277	TL	Other	D-	G-	R-	ABX+
CI1314	68.27525351	1057.250048	10.11867986	1.24805664	TL	Other	D-	G-	R-	ABX+
CI1314	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1314	66.11252352	1078.395049	8.585641215	-0.284982	TL	Other	D-	G-	R-	ABX+
CI1314	54.01341997	803.5100364	13.11208119	4.241457972	TL	Other	D-	G-	R-	ABX+
CI1314	46.27023739	761.2200345	11.31920717	2.448583957	TL	Other	D-	G-	R-	ABX+
CI1314	66.09424693	1057.250048	9.078045147	0.207421932	TL	Other	D-	G-	R-	ABX+
CI1314	41.64625975	105.7250048	25.56378659	16.69316338	TL	Other	D-	G-	R-	ABX+
CI1314	57.1630859	570.9150259	17.69917707	8.828553857	TL	Other	D-	G-	R-	ABX+
CI1314	70.33441615	1057.250048	11.28981191	2.419188692	TL	Other	D-	G-	R-	ABX+
CI1314	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1314	66.92278574	993.815045	10.27314931	1.402526092	TL	Other	D-	G-	R-	ABX+
CI1314	55.06127788	105.7250048	25.45831067	16.58768745	TL	Other	D-	G-	R-	ABX+
CI1368	59.80582774	938.5032373	10.87344336	1.90126536	TL	Other	D+	G-	R-	ABX+
CI1368	51.44755321	688.2357073	14.19659134	5.224413345	TL	Other	D+	G-	R-	ABX+
CI1368	53.61673877	667.3800798	14.86613789	5.893959894	TL	Other	D+	G-	R-	ABX+
CI1368	56.84948621	875.9363548	10.95400927	1.981831276	TL	Other	D+	G-	R-	ABX+
CI1368	57.61260689	688.2357073	15.45314091	6.480962915	TL	Other	D+	G-	R-	ABX+
CI1368	50.65438841	750.8025898	13.19441064	4.222232648	TL	Other	D+	G-	R-	ABX+
CI1368	53.50857993	813.3694723	12.0180103	3.045832304	TL	Other	D+	G-	R-	ABX+
CI1368	58.40577169	875.9363548	11.80424023	2.832062236	TL	Other	D+	G-	R-	ABX+
CI1368	60.1423219	875.9363548	11.98093866	3.008760665	TL	Other	D+	G-	R-	ABX+
CI1368	57.86497751	834.2250998	11.62944428	2.657266281	TL	Other	D+	G-	R-	ABX+
CI1368	60.02214542	688.2357073	15.70865102	6.736473026	TL	Other	D+	G-	R-	ABX+
CI1368	57.3422098	646.5244523	16.04120455	7.069026558	TL	Other	D+	G-	R-	ABX+
CI1368	52.97379457	834.2250998	11.36804844	2.395870445	TL	Other	D+	G-	R-	ABX+
CI1368	54.87258304	729.9469623	14.21562072	5.243442721	TL	Other	D+	G-	R-	ABX+
CI1368	60.82732787	792.5138448	14.05874889	5.086570898	TL	Other	D+	G-	R-	ABX+
CI1368	60.86338081	834.2250998	13.37876872	4.406590727	TL	Other	D+	G-	R-	ABX+
CI1368	64.40858712	980.2144923	10.99191918	2.019741187	TL	Other	D+	G-	R-	ABX+
CI1368	65.60434314	980.2144923	10.96144426	1.98926626	TL	Other	D+	G-	R-	ABX+
CI1368	52.37892097	542.2463149	17.3899524	8.417774403	TL	Other	D+	G-	R-	ABX+
CI1368	56.26663026	875.9363548	11.58358768	2.611409686	TL	Other	D+	G-	R-	ABX+
CI1368	59.30108651	917.6476098	10.9909361	2.018758106	TL	Other	D+	G-	R-	ABX+
CI1368	62.73813398	938.5032373	11.35195049	2.379772493	TL	Other	D+	G-	R-	ABX+
CI1368	61.51233383	980.2144923	10.70792697	1.735748974	TL	Other	D+	G-	R-	ABX+
CI1368	61.15180437	938.5032373	10.93181177	1.959633775	TL	Other	D+	G-	R-	ABX+
CI1368	59.89596011	813.3694723	13.6372273	4.665049304	TL	Other	D+	G-	R-	ABX+
CI1368	58.62809819	771.6582173	13.83229631	4.86011831	TL	Other	D+	G-	R-	ABX+
CI1368	62.85230164	917.6476098	11.99930354	3.027125547	TL	Other	D+	G-	R-	ABX+
CI1368	61.86084564	980.2144923	10.63155723	1.659379238	TL	Other	D+	G-	R-	ABX+
CI1368	58.68818643	959.3588648	9.832741039	0.860563043	TL	Other	D+	G-	R-	ABX+
CI1368	63.51928113	1063.637002	9.550504373	0.578326377	TL	Other	D+	G-	R-	ABX+
CI1368	63.81972234	1021.925747	10.41667907	1.444501073	TL	Other	D+	G-	R-	ABX+
CI1368	58.50792171	959.3588648	10.34764798	1.375469985	TL	Other	D+	G-	R-	ABX+
CI1368	62.78019575	917.6476098	12.02099749	3.048819489	TL	Other	D+	G-	R-	ABX+
CI1368	66.37347265	1021.925747	10.66523765	1.693059652	TL	Other	D+	G-	R-	ABX+
CI1368	58.01519812	667.3800798	15.86189005	6.88971205	TL	Other	D+	G-	R-	ABX+
CI1368	63.64546644	855.0807273	13.44368848	4.471510485	TL	Other	D+	G-	R-	ABX+
CI1368	62.9664693	1001.07012	10.76747607	1.795298073	TL	Other	D+	G-	R-	ABX+
CI1368	53.44849169	521.3906874	18.10708807	9.134910075	TL	Other	D+	G-	R-	ABX+
CI1368	57.96712752	917.6476098	11.23228794	2.260109941	TL	Other	D+	G-	R-	ABX+
CI1368	62.88234576	980.2144923	10.71443367	1.742255677	TL	Other	D+	G-	R-	ABX+
CI1368	51.65786206	771.6582173	13.21604999	4.24387199	TL	Other	D+	G-	R-	ABX+
CI1368	58.91652175	813.3694723	13.23658491	4.264406916	TL	Other	D+	G-	R-	ABX+
CI1368	56.79540679	667.3800798	15.62392951	6.651751514	TL	Other	D+	G-	R-	ABX+
CI1368	59.84788951	938.5032373	11.38288638	2.410708389	TL	Other	D+	G-	R-	ABX+
CI1368	64.44464006	709.0913348	16.20141865	7.229240658	TL	Other	D+	G-	R-	ABX+
CI1368	60.20841897	875.9363548	12.18714721	3.214969215	TL	Other	D+	G-	R-	ABX+
CI1368	56.85549504	875.9363548	11.63373301	2.661555012	TL	Other	D+	G-	R-	ABX+
CI1368	62.56387807	1021.925747	10.52636846	1.554190463	TL	Other	D+	G-	R-	ABX+
CI1368	64.00599589	1042.781375	10.25285221	1.280674213	TL	Other	D+	G-	R-	ABX+
CI1368	52.12655035	834.2250998	12.29157138	3.319393384	TL	Other	D+	G-	R-	ABX+
CI1368	58.03322459	917.6476098	11.46840772	2.49622972	TL	Other	D+	G-	R-	ABX+
CI1368	65.46614019	1001.07012	10.93428622	1.962108226	TL	Other	D+	G-	R-	ABX+
CI1368	58.86244234	875.9363548	12.81038673	3.838208732	TL	Other	D+	G-	R-	ABX+
CI1368	59.57749242	938.5032373	11.383313	2.411135004	TL	Other	D+	G-	R-	ABX+
CI1368	55.02881247	855.0807273	12.1378083	3.165630302	TL	Other	D+	G-	R-	ABX+
CI1368	52.39093862	771.6582173	12.82831155	3.856133553	TL	Other	D+	G-	R-	ABX+
CI1368	54.50003593	813.3694723	12.85641842	3.884240423	TL	Other	D+	G-	R-	ABX+
CI1368	50.1316207	604.8131974	16.07697651	7.104798518	TL	Other	D+	G-	R-	ABX+
CI1368	53.60472112	792.5138448	12.44296772	3.470789727	TL	Other	D+	G-	R-	ABX+
CI1368	57.46839511	980.2144923	10.17365974	1.201481741	TL	Other	D+	G-	R-	ABX+
CI1368	53.88112703	792.5138448	12.8257182	3.853540199	TL	Other	D+	G-	R-	ABX+
CI1368	59.75174833	1001.07012	9.917476038	0.945298042	TL	Other	D+	G-	R-	ABX+
CI1368	57.85295986	875.9363548	11.86738835	2.895210357	TL	Other	D+	G-	R-	ABX+
CI1368	44.753723	312.8344124	21.38447213	12.41229413	TL	Other	D+	G-	R-	ABX+
CI1368	55.13096248	750.8025898	13.47163107	4.499453073	TL	Other	D+	G-	R-	ABX+
CI1368	54.28371826	855.0807273	11.93006587	2.957887873	TL	Other	D+	G-	R-	ABX+
CI1368	63.48923701	1021.925747	10.07721765	1.105039657	TL	Other	D+	G-	R-	ABX+
CI1368	61.3801397	875.9363548	12.18311781	3.21093981	TL	Other	D+	G-	R-	ABX+
CI1368	61.50031618	959.3588648	11.43977024	2.467592243	TL	Other	D+	G-	R-	ABX+
CI1368	55.24513014	855.0807273	11.33455316	2.362375161	TL	Other	D+	G-	R-	ABX+
CI1368	51.87417974	855.0807273	10.70132612	1.729148124	TL	Other	D+	G-	R-	ABX+
CI1368	57.29413921	917.6476098	10.52452876	1.552350764	TL	Other	D+	G-	R-	ABX+
CI1368	55.9541714	938.5032373	10.21114852	1.238970528	TL	Other	D+	G-	R-	ABX+
CI1368	46.21386729	583.9575699	15.70123717	6.729059172	TL	Other	D+	G-	R-	ABX+
CI1368	52.52914158	625.6688249	16.04543755	7.073259554	TL	Other	D+	G-	R-	ABX+
CI1368	54.21161237	896.7919823	11.12198497	2.149806973	TL	Other	D+	G-	R-	ABX+
CI1368	59.79981892	792.5138448	13.44899334	4.476815345	TL	Other	D+	G-	R-	ABX+
CI1368	57.3902804	834.2250998	12.36267215	3.390494156	TL	Other	D+	G-	R-	ABX+
CI1368	50.93680315	458.8238049	19.06419902	10.09202102	TL	Other	D+	G-	R-	ABX+
CI1368	50.67842371	500.5350599	17.98028398	9.008105981	TL	Other	D+	G-	R-	ABX+
CI1368	44.93398773	62.56688249	26.28992356	17.31774557	TL	Other	D+	G-	R-	ABX+
CI1368	55.64171254	834.2250998	12.01643791	3.044259915	TL	Other	D+	G-	R-	ABX+
CI1368	56.49496558	813.3694723	12.32053978	3.348361789	TL	Other	D+	G-	R-	ABX+
CI1368	58.62809819	834.2250998	11.91965239	2.947474396	TL	Other	D+	G-	R-	ABX+
CI1368	46.83277619	771.6582173	11.95764456	2.985466567	TL	Other	D+	G-	R-	ABX+
CI1368	52.99182105	792.5138448	12.03757588	3.065397889	TL	Other	D+	G-	R-	ABX+
CI1368	48.46116756	437.9681774	19.27142572	10.29924772	TL	Other	D+	G-	R-	ABX+
CI1368	48.38906167	375.4012949	20.66259552	11.69041752	TL	Other	D+	G-	R-	ABX+
CI1368	42.93905808	771.6582173	11.76530671	2.793128711	TL	Other	D+	G-	R-	ABX+
CI1368	48.18476165	750.8025898	11.88047742	2.908299419	TL	Other	D+	G-	R-	ABX+
CI1368	54.93267128	792.5138448	12.78170879	3.80953079	TL	Other	D+	G-	R-	ABX+
CI1368	65.24381369	1021.925747	11.2203796	2.248201607	TL	Other	D+	G-	R-	ABX+
CI1368	52.45703569	667.3800798	15.80197194	6.829793947	TL	Other	D+	G-	R-	ABX+
CI1368	43.66612581	583.9575699	14.75123367	5.779055671	TL	Other	D+	G-	R-	ABX+
CI1368	45.24043777	563.1019424	15.884254	6.912076007	TL	Other	D+	G-	R-	ABX+
CI1368	47.09115563	542.2463149	16.77564311	7.803465115	TL	Other	D+	G-	R-	ABX+
CI1368	56.60312442	729.9469623	14.49253875	5.520360758	TL	Other	D+	G-	R-	ABX+
CI1368	30.48276541	0	38.62669329	29.65451529	TL	Other	D+	G-	R-	ABX+
CI1368	NA	NA	NA	NA	TL	Other	D+	G-	R-	ABX+
CI1368	45.50482603	500.5350599	17.44126701	8.469089013	TL	Other	D+	G-	R-	ABX+
CI1368	NA	NA	NA	NA	TL	Other	D+	G-	R-	ABX+
CI1368	NA	NA	NA	NA	TL	Other	D+	G-	R-	ABX+
CI1368	59.98008365	834.2250998	12.90842333	3.936245339	TL	Other	D+	G-	R-	ABX+
CI1373	58.87891965	690.9843089	15.71017692	5.063896254	TL	Prothesis	D-	G-	R-	ABX-
CI1373	60.32623574	548.7228335	18.42085749	7.774576828	TL	Prothesis	D-	G-	R-	ABX-
CI1373	47.70307158	873.8919201	10.62341472	-0.022865946	TL	Prothesis	D-	G-	R-	ABX-
CI1373	54.99217562	894.214988	10.23447941	-0.411801258	TL	Prothesis	D-	G-	R-	ABX-
CI1373	59.58506984	873.8919201	11.38244851	0.736167847	TL	Prothesis	D-	G-	R-	ABX-
CI1373	55.26062941	873.8919201	10.31468468	-0.331595983	TL	Prothesis	D-	G-	R-	ABX-
CI1373	52.52940388	812.9227163	10.753082	0.106801334	TL	Prothesis	D-	G-	R-	ABX-
CI1373	55.86173247	792.5996484	11.45139163	0.805110965	TL	Prothesis	D-	G-	R-	ABX-
CI1373	47.80228276	833.2457842	9.845163493	-0.801117173	TL	Prothesis	D-	G-	R-	ABX-
CI1373	46.37831048	630.0151052	14.05401695	3.407736283	TL	Prothesis	D-	G-	R-	ABX-
CI1373	55.34816869	833.2457842	11.25874937	0.612468702	TL	Prothesis	D-	G-	R-	ABX-
CI1373	55.29564512	873.8919201	9.920481069	-0.725799597	TL	Prothesis	D-	G-	R-	ABX-
CI1373	51.88744916	792.5996484	11.53901968	0.892739019	TL	Prothesis	D-	G-	R-	ABX-
CI1373	55.25479346	589.3689693	16.95160247	6.305321805	TL	Prothesis	D-	G-	R-	ABX-
CI1373	39.60860617	690.9843089	9.681967715	-0.964312951	TL	Prothesis	D-	G-	R-	ABX-
CI1373	66.96171315	914.5380559	11.82042554	1.17414487	TL	Prothesis	D-	G-	R-	ABX-
CI1373	46.19739597	853.5688522	10.87582027	0.229539607	TL	Prothesis	D-	G-	R-	ABX-
CI1373	63.19168817	812.9227163	12.54798045	1.901699788	TL	Prothesis	D-	G-	R-	ABX-
CI1373	47.25370328	528.3997656	16.94090613	6.294625462	TL	Prothesis	D-	G-	R-	ABX-
CI1373	55.87340437	731.6304447	13.85167123	3.205390567	TL	Prothesis	D-	G-	R-	ABX-
