CI Identifier	Appearance_time	Growth-rate	Radius	Imaging_method
CI1497	9.376156949	58.13445788	965.7729808	TL
CI1497	8.955963078	64.37971253	1108.850459	TL
CI1497	9.144019177	61.62809044	1073.08109	TL
CI1497	8.417942482	57.09358211	1037.31172	TL
CI1497	9.214306602	57.05235931	965.7729808	TL
CI1497	9.312974342	54.88816215	930.0036111	TL
CI1497	9.260182921	61.29830801	1037.31172	TL
CI1497	9.230211016	57.20694482	965.7729808	TL
CI1497	8.764951078	64.66827215	1108.850459	TL
CI1497	8.725814021	63.31822536	1108.850459	TL
CI1497	8.894299202	57.06266501	1001.54235	TL
CI1497	9.303642039	58.57760302	1001.54235	TL
CI1497	8.581269014	58.3199605	1037.31172	TL
CI1497	9.027965988	56.959608	1001.54235	TL
CI1497	9.008835438	58.01078948	1001.54235	TL
CI1497	9.299130727	57.68100705	1001.54235	TL
CI1497	9.073852888	54.64082533	965.7729808	TL
CI1497	17.26413444	36.0802583	429.2324359	TL
CI1502	10.28494527	63.84824639	1041.883346	TL
CI1502	10.19497196	61.66767557	1022.22517	TL
CI1502	9.517719367	70.32765683	1159.832404	TL
CI1502	8.865353541	65.03764866	1120.516051	TL
CI1502	9.525039348	65.45110754	1100.857875	TL
CI1502	9.547815353	65.1905718	1120.516051	TL
CI1502	9.666296605	65.99483429	1120.516051	TL
CI1502	9.573696326	65.76261766	1140.174228	TL
CI1502	9.10912964	62.50592098	1100.857875	TL
CI1502	9.072740893	73.15390316	1140.174228	TL
CI1502	8.88069082	67.07662397	1159.832404	TL
CI1502	9.873889305	64.05780774	1041.883346	TL
CI1502	9.414806036	72.23070045	1140.174228	TL
CI1502	8.953652025	67.67698892	1120.516051	TL
CI1502	9.276832122	73.07460968	1140.174228	TL
CI1502	9.073623279	68.13575837	1159.832404	TL
CI1502	9.283668985	70.95067706	1120.516051	TL
CI1502	9.337810339	69.817913	1140.174228	TL
CI1502	9.417597143	68.10177545	1199.148757	TL
CI1502	9.459530147	63.79160819	1081.199699	TL
CI1502	9.121597782	66.62351834	1159.832404	TL
CI1502	9.845085191	64.91304461	1022.22517	TL
CI1502	9.910019383	65.66066889	1041.883346	TL
CI1502	9.244056266	68.58886399	1120.516051	TL
CI1502	9.701926717	68.16407747	1120.516051	TL
CI1502	9.366682396	67.71097184	1100.857875	TL
CI1502	10.41830701	68.55488107	1140.174228	TL
CI1502	10.08558819	66.19873182	1081.199699	TL
CI1502	10.6942698	76.77874816	1238.465109	TL
CI1502	NA	NA	NA	TL
CI1502	9.710060245	65.93819609	1041.883346	TL
CI1502	10.64491875	65.66633271	1041.883346	TL
CI1502	NA	NA	NA	TL
CI1502	9.218958273	66.86706262	1140.174228	TL
CI1523	13.6218546	44.70461616	691.0929022	TL
CI1523	13.42642813	43.88756051	691.0929022	TL
CI1523	13.58344648	44.21712918	691.0929022	TL
CI1523	14.33944235	44.46430568	667.2621124	TL
CI1523	13.14448822	39.34912536	667.2621124	TL
CI1523	13.75101308	43.90815856	691.0929022	TL
CI1523	13.31218316	45.15777308	714.9236919	TL
CI1523	13.63962181	43.77770429	691.0929022	TL
CI1523	13.84038477	46.3112634	691.0929022	TL
CI1523	13.63621928	46.77815234	714.9236919	TL
CI1523	13.71019005	46.91547262	714.9236919	TL
CI1523	13.98827623	45.25389727	691.0929022	TL
CI1523	13.8950627	45.48047573	691.0929022	TL
CI1523	13.80778863	45.54226985	714.9236919	TL
CI1523	13.91113542	45.74825027	691.0929022	TL
CI1523	14.31288368	46.59276997	691.0929022	TL
CI1523	13.87528475	45.70018817	691.0929022	TL
CI1523	13.46979668	44.95865867	714.9236919	TL
CI1523	13.8785933	44.86253448	691.0929022	TL
CI1523	13.78527166	45.20583517	691.0929022	TL
CI1523	13.81010528	45.99542677	691.0929022	TL
CI1523	14.46515105	47.43728967	691.0929022	TL
CI1523	13.66385629	45.45301167	691.0929022	TL
CI1523	13.78584971	46.59963598	714.9236919	TL
CI1523	14.24369687	43.41380556	667.2621124	TL
CI1523	13.44722914	44.94492665	714.9236919	TL
CI1523	14.00883974	45.35688748	691.0929022	TL
CI1523	13.61299341	42.37703747	667.2621124	TL
CI1523	13.74114224	43.81203436	691.0929022	TL
CI1523	13.6041801	42.31524334	667.2621124	TL
CI1523	13.93837755	44.8213384	691.0929022	TL
CI1523	13.25067421	43.06363885	691.0929022	TL
CI1523	13.47182266	47.62267205	738.7544816	TL
CI1523	13.82499563	46.61336801	714.9236919	TL
CI1523	13.68057236	48.00716882	738.7544816	TL
CI1523	13.50619923	48.24747931	738.7544816	TL
CI1523	14.18591922	45.78944635	691.0929022	TL
CI1523	14.29549874	47.29310338	691.0929022	TL
CI1523	13.68145083	45.85124047	714.9236919	TL
CI1523	14.02739391	46.09155096	691.0929022	TL
CI1523	14.12848514	45.84437446	691.0929022	TL
CI1523	13.95733485	45.13030902	691.0929022	TL
CI1523	14.2678246	47.21071122	691.0929022	TL
CI1523	14.07121394	45.24016524	691.0929022	TL
CI1523	13.62336	47.71193023	738.7544816	TL
CI1523	13.79053605	46.43485165	714.9236919	TL
CI1523	14.05505721	45.83750845	691.0929022	TL
CI1523	14.28912252	44.92432861	667.2621124	TL
CI1523	13.54319623	46.47604773	714.9236919	TL
CI1523	14.65620661	46.23573725	667.2621124	TL
CI1523	13.70829396	47.32056744	714.9236919	TL
CI1523	13.99332393	47.24504129	714.9236919	TL
CI1523	13.50075124	47.78745638	738.7544816	TL
CI1523	13.36026408	48.58391399	738.7544816	TL
CI1523	13.24575229	46.64083207	738.7544816	TL
CI1523	14.92595713	46.23573725	643.4313227	TL
CI1523	14.47828818	48.36420154	691.0929022	TL
CI1523	15.03813647	42.83019438	619.600533	TL
CI1523	14.23006225	43.59918793	667.2621124	TL
CI1523	NA	NA	NA	TL
CI1523	NA	NA	NA	TL
CI1523	13.98740668	44.49176973	691.0929022	TL
CI1523	14.73799026	48.89288461	714.9236919	TL
CI1523	14.77293212	38.64192593	595.7697432	TL
CI1523	NA	NA	NA	TL
CI1523	14.14207143	41.90328251	643.4313227	TL
CI1523	14.7524871	40.66053401	619.600533	TL
CI1523	13.62355021	43.11856696	691.0929022	TL
CI1523	13.56885154	43.35201143	691.0929022	TL
CI1523	14.44353427	44.3750475	667.2621124	TL
CI1564	7.534212553	45.47534655	949.3296066	TL
CI1564	6.96144768	57.3081841	949.3296066	TL
CI1564	7.590758929	59.2618722	881.520349	TL
CI1564	7.154922785	58.36968797	904.1234348	TL
CI1564	7.759387347	48.900813	813.7110913	TL
CI1564	6.885214972	58.85810999	926.7265207	TL
CI1564	7.40461121	53.43988168	836.3141772	TL
CI1564	6.919889156	65.8262642	1062.345036	TL
CI1564	7.554779505	60.46013423	949.3296066	TL
CI1564	7.672916429	56.86534814	881.520349	TL
CI1564	7.21002517	60.26476542	1017.138864	TL
CI1564	6.794855724	63.96374821	1017.138864	TL
CI1564	7.587898157	70.36533287	1017.138864	TL
CI1564	7.325160593	62.09471994	1017.138864	TL
CI1564	6.656458928	63.96374821	994.5357783	TL
CI1564	6.913843208	63.2604205	1062.345036	TL
CI1564	7.108816696	63.18227298	971.9326924	TL
CI1564	7.096695282	58.31758962	971.9326924	TL
CI1564	6.842441764	62.01657241	1017.138864	TL
CI1564	7.042572611	60.12800725	971.9326924	TL
CI1564	7.639533503	58.26549127	971.9326924	TL
CI1564	6.876691836	60.26476542	1017.138864	TL
CI1564	6.767582134	62.40731003	1017.138864	TL
CI1564	5.892098718	56.61788098	926.7265207	TL
CI1564	8.525605733	50.41817742	971.9326924	TL
CI1564	6.942787733	61.5151258	971.9326924	TL
CI1564	7.950006398	57.26259805	836.3141772	TL
CI1564	8.321817594	64.99269061	858.9172631	TL
CI1564	8.363494105	60.47315882	904.1234348	TL
CI1564	7.884528915	61.13090048	994.5357783	TL
CI1564	7.191994871	61.46953975	994.5357783	TL
CI1564	7.872217108	55.69964757	926.7265207	TL
CI1564	7.420611178	62.71990013	994.5357783	TL
CI1564	7.099533896	59.99124909	949.3296066	TL
CI1564	6.87704259	62.93480582	994.5357783	TL
CI1564	7.767826634	60.66852763	904.1234348	TL
CI1564	7.127096561	58.46737237	994.5357783	TL
CI1564	7.014690171	65.27271924	1039.74195	TL
CI1564	7.559117966	61.67793314	949.3296066	TL
CI1564	6.854243317	61.06577754	994.5357783	TL
CI1564	7.01733896	61.24812176	994.5357783	TL
CI1564	8.791432623	60.57735552	904.1234348	TL
CI1564	7.896728626	58.11570852	1062.345036	TL
CI1564	8.308938463	63.29298197	949.3296066	TL
CI1564	7.688949539	65.09688731	971.9326924	TL
CI1564	7.074132978	61.29370782	1084.948122	TL
CI1564	6.680365057	65.87836255	1130.154294	TL
CI1564	6.992430322	61.87981425	1062.345036	TL
CI1564	6.898352964	61.78864213	1039.74195	TL
CI1564	7.894154259	61.45000286	994.5357783	TL
CI1564	7.017038154	66.72496072	1062.345036	TL
CI1564	7.021646218	67.01150164	1062.345036	TL
CI1564	7.328707331	64.41960877	1017.138864	TL
CI1564	7.486521008	65.59182163	994.5357783	TL
CI1564	7.341746878	62.75246159	1039.74195	TL
CI1564	6.981447506	67.66273101	1084.948122	TL
CI1564	6.879018629	64.06143262	1062.345036	TL
CI1564	6.961389658	64.6996374	1130.154294	TL
CI1564	7.12731564	63.95072363	994.5357783	TL
CI1564	8.050874159	61.87981425	971.9326924	TL
CI1564	8.53853277	61.75608067	971.9326924	TL
CI1564	6.510569565	65.66345686	1107.551208	TL
CI1564	7.613058494	66.19746493	1017.138864	TL
CI1564	7.219335123	63.99630968	1017.138864	TL
CI1564	7.92646798	62.72641242	949.3296066	TL
CI1564	6.986169828	68.16417762	1152.757379	TL
CI1564	6.996344386	61.03321607	1039.74195	TL
CI1564	6.724436435	70.80165654	1220.566637	TL
CI1564	7.143521289	62.58314196	1017.138864	TL
CI1564	7.220345389	71.26402939	1062.345036	TL
CI1564	7.192459628	60.82482267	1062.345036	TL
CI1564	7.846409306	59.0534788	949.3296066	TL
CI1564	8.303841652	59.56795	949.3296066	TL
CI1564	6.880947463	61.07880213	1130.154294	TL
CI1564	6.937610721	60.65550304	971.9326924	TL
CI1564	7.692003091	60.93553167	1039.74195	TL
CI1564	8.034089855	64.32843666	971.9326924	TL
CI1564	6.789311222	61.77561755	1039.74195	TL
CI1564	8.033348362	60.4861834	994.5357783	TL
CI1564	7.426443612	64.04840803	1062.345036	TL
CI1564	7.462269261	52.86028754	926.7265207	TL
CI1564	7.57506074	59.63958523	904.1234348	TL
CI1564	9.034570648	64.5954407	926.7265207	TL
CI1564	7.990761482	60.68806451	1017.138864	TL
CI1564	7.622494741	58.29805274	1017.138864	TL
CI1564	7.93167975	57.86824136	904.1234348	TL
CI1564	7.389529234	56.67649162	904.1234348	TL
CI1564	8.549804656	65.91092401	1107.551208	TL
CI1564	6.511190388	65.31830529	1197.963551	TL
CI1564	7.585797456	61.63885938	949.3296066	TL
CI1564	7.877647732	68.12510385	1084.948122	TL
CI1564	7.448961223	63.38415408	1130.154294	TL
CI1564	7.670031125	67.5650466	1107.551208	TL
CI1564	7.9938858	62.94131811	1039.74195	TL
CI1564	7.080690871	65.53972328	1130.154294	TL
CI1564	8.412294293	76.96879863	1084.948122	TL
CI1564	7.570166877	64.63451446	1062.345036	TL
CI1564	6.500154109	73.5107707	1265.772809	TL
CI1564	7.468834663	63.29949426	1107.551208	TL
CI1564	7.449242444	62.98690417	1062.345036	TL
CI1564	6.312569937	70.80816884	1243.169723	TL
CI1564	7.358785133	62.79153536	1130.154294	TL
CI1564	7.252033726	64.54334235	1062.345036	TL
CI1564	8.081397969	65.65043227	1039.74195	TL
CI1564	7.895735737	64.64102675	1084.948122	TL
CI1564	7.340644845	65.97604695	1243.169723	TL
CI1564	9.29213225	56.96954483	745.9018337	TL
CI1564	6.991215149	64.93407997	1152.757379	TL
CI1564	NA	NA	NA	TL
CI1564	7.78994708	63.63162124	1039.74195	TL
CI1564	6.897466483	61.93191259	1039.74195	TL
CI1564	6.953993526	60.10195808	1039.74195	TL
CI1564	8.47981875	52.95145965	858.9172631	TL
CI1564	7.842996346	55.98618849	994.5357783	TL
CI1564	7.686622254	60.66852763	1017.138864	TL
CI1564	7.454362864	71.43334903	1130.154294	TL
CI1564	7.485240003	68.50281689	1062.345036	TL
CI1564	8.047290694	61.35883075	926.7265207	TL
CI1564	8.735782014	71.11424664	1039.74195	TL
CI1564	7.056633662	64.53683005	1130.154294	TL
CI1564	7.424689618	64.3870473	1084.948122	TL
CI1564	8.118775305	64.87546932	1062.345036	TL
CI1564	7.286147206	63.7748917	1130.154294	TL
CI1564	8.037491026	58.9557944	836.3141772	TL
CI1564	7.024786839	57.60123732	881.520349	TL
CI1564	6.369702667	55.64103693	926.7265207	TL
CI1564	9.003983907	60.05637202	1107.551208	TL
CI1564	8.166014623	59.19674926	926.7265207	TL
CI1564	7.430705363	50.86752569	836.3141772	TL
CI1564	7.720940964	58.36317568	1039.74195	TL
CI1564	6.87117456	62.22496581	1062.345036	TL
CI1564	7.384657259	55.20471326	1039.74195	TL
CI1564	8.056894732	61.95144948	1062.345036	TL
CI1564	7.123328569	55.23727472	813.7110913	TL
CI1564	6.81868653	54.50789784	836.3141772	TL
CI1564	7.666223814	52.84726296	858.9172631	TL
CI1564	9.225477431	57.8291676	745.9018337	TL
CI1564	NA	NA	NA	TL
CI1564	7.415451524	59.00789275	1017.138864	TL
CI1564	6.782934734	60.07590891	904.1234348	TL
CI1564	7.365775178	56.68951621	881.520349	TL
CI1564	NA	NA	NA	TL
CI1564	7.158263788	57.93987659	881.520349	TL
CI1564	7.174278241	55.96013932	904.1234348	TL
CI1564	8.423794126	53.74595948	949.3296066	TL
CI1564	9.495242661	83.63087503	926.7265207	TL
CI1564	8.700159787	77.69166322	971.9326924	TL
CI1564	7.894731111	56.68300391	791.1080055	TL
CI1564	7.053314779	65.66345686	1130.154294	TL
CI1564	7.334101296	61.39139222	1062.345036	TL
CI1564	7.585982202	59.18372468	881.520349	TL
CI1564	8.490433552	68.13812844	926.7265207	TL
CI1564	9.118806104	81.49484271	1062.345036	TL
CI1564	NA	NA	NA	TL
CI1564	7.011915866	63.70976876	1084.948122	TL
CI1564	6.895791249	56.41599987	904.1234348	TL
CI1564	7.540660183	53.98691434	881.520349	TL
CI1564	7.152274896	55.17215179	926.7265207	TL
CI1564	7.250992395	68.2879112	971.9326924	TL
CI1564	7.778354325	54.16274627	949.3296066	TL
CI1564	7.350311168	64.66056363	971.9326924	TL
CI1564	8.247847518	58.27200356	904.1234348	TL
CI1564	7.58553705	54.88561087	791.1080055	TL
CI1564	7.709896332	54.46882407	926.7265207	TL
CI1564	7.620324487	54.04552499	926.7265207	TL
CI1564	7.334614103	52.91238589	949.3296066	TL
CI1564	7.508149102	52.8016769	768.5049196	TL
CI1564	8.101470443	49.18735393	700.695662	TL
CI1564	7.801999949	52.87982442	813.7110913	TL
CI1564	7.498246174	52.33279176	NA	TL
CI1564	9.960099967	68.15766532	926.7265207	TL
CI1564	NA	NA	NA	TL
CI1564	8.334918314	53.71339801	858.9172631	TL
CI1564	7.829781158	54.86607399	994.5357783	TL
CI1564	8.231265586	53.10124241	926.7265207	TL
CI1564	7.320419591	59.38560578	858.9172631	TL
CI1564	8.602462805	59.60051147	904.1234348	TL
CI1564	7.330804523	56.03828684	813.7110913	TL
CI1564	7.747934556	65.98255924	1039.74195	TL
CI1564	7.421720255	63.34508032	1062.345036	TL
CI1564	7.822917749	62.68733866	994.5357783	TL
CI1564	8.226591186	65.03176437	971.9326924	TL
CI1564	8.029425961	60.43408506	836.3141772	TL
CI1564	7.80624201	56.03177455	NA	TL
CI1564	8.5510639	53.70037342	904.1234348	TL
CI1564	7.424795427	61.34580617	1017.138864	TL
CI1564	9.370453253	63.93118674	1039.74195	TL
CI1564	7.847769776	63.63813353	994.5357783	TL
CI1564	8.141640664	61.04624066	1062.345036	TL
CI1564	8.053159986	62.62872802	926.7265207	TL
CI1564	31.34860473	16.3067833	0	TL
CI1564	8.205889361	58.6497166	904.1234348	TL
CI1564	8.173110782	60.87692102	881.520349	TL
CI1564	NA	NA	NA	TL
CI1564	8.883138723	69.50571011	1107.551208	TL
CI1706	7.175996622	78.31699783	1100.680433	TL
CI1706	6.987643157	83.40114872	1100.680433	TL
CI1706	7.605441713	73.29870382	994.1629718	TL
CI1706	6.756520647	84.25728812	1100.680433	TL
CI1706	7.341891278	82.21572494	1065.174613	TL
CI1706	7.080233825	74.06264359	994.1629718	TL
CI1706	6.816822058	85.31099814	1100.680433	TL
CI1706	7.499634523	81.71521267	1029.668792	TL
CI1706	6.783365197	79.14679448	1029.668792	TL
CI1706	6.813937078	74.65535548	994.1629718	TL
CI1706	6.959384888	80.76687365	1029.668792	TL
CI1706	7.044046963	75.66955139	958.6571514	TL
CI1706	7.009743646	82.70306582	1065.174613	TL
CI1706	7.196519243	79.18630861	1029.668792	TL
CI1706	6.850842964	75.70906551	994.1629718	TL
CI1706	6.237906582	75.53783763	1100.680433	TL
CI1706	6.762105273	83.92800373	1100.680433	TL
CI1706	6.653638609	80.00293388	1065.174613	TL
CI1706	6.992046693	88.89361224	1171.692074	TL
CI1706	7.211097269	80.54296027	1100.680433	TL
CI1706	7.002909145	81.58349892	1065.174613	TL
CI1706	6.972552908	79.47607886	1065.174613	TL
CI1706	6.739282845	89.44681	1207.197894	TL
CI1706	7.191804238	82.53183794	1065.174613	TL
CI1706	6.952942557	89.77609439	1171.692074	TL
CI1706	6.571332067	97.98186123	1278.209535	TL
CI1706	7.108800032	82.21572494	1065.174613	TL
CI1706	7.255178387	75.01098262	1029.668792	TL
CI1706	7.186824816	85.4427119	1065.174613	TL
CI1706	6.748898729	87.48427508	1136.186253	TL
CI1706	6.784898124	82.91380783	1136.186253	TL
CI1706	6.885965091	84.25728812	1100.680433	TL
CI1706	6.654237936	79.73950637	1029.668792	TL
CI1706	7.056816128	81.59667029	1065.174613	TL
CI1706	7.075285661	88.77506986	1136.186253	TL
CI1706	6.944304739	88.3272431	1136.186253	TL
CI1706	6.765450352	78.83068147	994.1629718	TL
CI1706	6.871635008	77.51354394	994.1629718	TL
CI1706	6.578653823	76.77594692	994.1629718	TL
CI1706	6.727067205	75.59052313	994.1629718	TL
CI1706	7.027042343	87.76087396	1136.186253	TL
CI1706	6.816822058	85.31099814	1136.186253	TL
CI1706	6.642648273	72.62696368	958.6571514	TL
CI1706	6.879830081	78.43554021	1029.668792	TL
CI1706	6.988199576	80.76687365	1100.680433	TL
CI1706	6.869393037	73.64115958	958.6571514	TL
CI1706	6.529921566	76.90766067	994.1629718	TL
CI1706	6.606319154	78.31699783	1029.668792	TL
CI1706	6.96005485	83.59871935	1100.680433	TL
CI1706	6.872986782	83.34846322	1136.186253	TL
CI1706	6.851137403	84.23094536	1100.680433	TL
CI1706	6.915504075	84.4812015	1100.680433	TL
CI1706	7.128405891	83.46700559	1065.174613	TL
CI1706	6.969488413	76.82863242	1029.668792	TL
CI1706	7.046329437	72.78502019	994.1629718	TL
CI1706	7.206978161	72.62696368	958.6571514	TL
CI1706	7.077710376	74.40509935	958.6571514	TL
CI1706	6.988503652	81.22787178	1029.668792	TL
CI1706	6.969488413	76.82863242	1029.668792	TL
CI1706	7.092759432	80.71418815	1065.174613	TL
CI1706	7.164767809	77.63208631	994.1629718	TL
CI1706	7.06666717	82.03132568	1065.174613	TL
CI1706	6.922055673	71.32299752	994.1629718	TL
CI1706	6.953516742	79.73950637	1029.668792	TL
CI1706	6.902535136	70.94102764	958.6571514	TL
CI1706	7.097706489	82.7689227	1065.174613	TL
CI1706	7.004718924	71.78399566	1029.668792	TL
CI1706	7.46074239	73.81238746	994.1629718	TL
CI1706	6.988329772	93.1874806	1207.197894	TL
CI1706	7.292828643	77.63208631	1029.668792	TL
CI1706	7.071504559	80.63515989	1065.174613	TL
CI1706	7.555564745	68.99166408	923.151331	TL
CI1706	7.361857436	78.15894133	1029.668792	TL
CI1706	8.759995224	71.03322726	887.6455105	TL
CI1706	6.792611228	71.32299752	1100.680433	TL
CI1706	6.979697612	76.67057591	1029.668792	TL
CI1706	7.228884086	75.19538187	994.1629718	TL
CI1706	NA	NA	NA	TL
CI1733	10.34397436	47.08043671	837.3135471	TL
CI1733	10.58681076	47.30898252	837.3135471	TL
CI1733	10.20855115	46.06467756	815.2789801	TL
CI1733	10.34009121	47.82955909	837.3135471	TL
CI1733	10.58431982	45.02987292	793.2444131	TL
CI1733	10.33989544	45.70916186	815.2789801	TL
CI1733	10.37111911	46.21704143	837.3135471	TL
CI1733	9.88480546	48.93419717	859.3481142	TL
CI1733	10.32654021	46.4963752	837.3135471	TL
CI1733	9.547333222	48.45171157	859.3481142	TL
CI1733	10.38625515	46.27417789	815.2789801	TL
CI1733	10.68962778	46.61064811	815.2789801	TL
CI1733	10.58431982	45.02987292	793.2444131	TL
CI1733	10.55252272	46.46463273	815.2789801	TL
CI1733	9.780180334	49.53730416	881.3826812	TL
CI1733	10.49362619	46.40114778	815.2789801	TL
CI1733	10.03668529	49.0167276	859.3481142	TL
CI1733	10.46300323	44.80132711	793.2444131	TL
CI1733	10.38259376	47.0931337	837.3135471	TL
CI1733	10.35605817	46.90902736	837.3135471	TL
CI1733	10.70817974	44.89655454	793.2444131	TL
CI1733	10.21958849	46.27417789	837.3135471	TL
CI1733	10.49004709	45.44887357	793.2444131	TL
CI1733	10.27422691	47.03599725	837.3135471	TL
CI1733	10.66701618	46.87093639	815.2789801	TL
CI1733	10.35151104	48.86436372	859.3481142	TL
CI1733	10.17457102	46.78205746	837.3135471	TL
CI1733	10.27091548	48.08349888	859.3481142	TL
CI1733	10.31666397	45.86152573	815.2789801	TL
CI1733	10.56301743	45.20763078	837.3135471	TL
CI1733	10.7147551	46.17260197	815.2789801	TL
CI1733	10.60231923	45.11240336	793.2444131	TL
CI1733	10.62260457	45.61393444	815.2789801	TL
CI1733	10.53197828	48.19142329	837.3135471	TL
CI1733	10.39666136	47.25819456	881.3826812	TL
CI1733	10.7369527	46.91537585	815.2789801	TL
CI1733	10.51494063	45.92501068	837.3135471	TL
CI1733	10.57958557	43.90618936	793.2444131	TL
CI1733	10.45077158	48.52154501	859.3481142	TL
CI1733	9.822883114	47.84225608	859.3481142	TL
CI1733	10.38855853	47.56292231	815.2789801	TL
CI1733	10.78089442	45.42982809	815.2789801	TL
CI1733	10.38794455	47.26454306	881.3826812	TL
CI1733	10.81765785	46.20434444	815.2789801	TL
CI1733	10.94962192	45.94405616	793.2444131	TL
CI1733	10.59615611	45.83613175	815.2789801	TL
CI1733	10.41123149	46.43289025	837.3135471	TL
CI1733	10.9062069	44.91560002	793.2444131	TL
CI1733	10.75237314	46.80745144	837.3135471	TL
CI1733	10.76491122	43.10627903	771.209846	TL
CI1733	10.50796032	46.8518909	815.2789801	TL
CI1733	10.85110606	44.08394721	793.2444131	TL
CI1733	10.88534559	43.05549107	771.209846	TL
CI1733	10.6346141	45.83613175	837.3135471	TL
CI1733	10.4441645	49.82933492	881.3826812	TL
CI1733	10.22370724	48.79453028	859.3481142	TL
CI1733	10.69500516	47.77242264	837.3135471	TL
CI1733	10.70530367	46.9788608	837.3135471	TL
CI1733	10.82553789	49.34050083	881.3826812	TL
CI1733	9.789467074	49.07386405	859.3481142	TL
CI1733	9.961264476	48.63581792	859.3481142	TL
CI1733	10.43454912	47.06773972	859.3481142	TL
CI1733	10.41690486	48.78818179	881.3826812	TL
CI1733	10.52945897	51.70214086	903.4172482	TL
CI1733	10.49468802	49.30240986	881.3826812	TL
CI1733	10.92479466	45.69011637	815.2789801	TL
CI1733	10.52228074	48.50884802	859.3481142	TL
CI1733	10.61868907	50.00709277	881.3826812	TL
CI1733	10.36206969	50.38800245	903.4172482	TL
CI1733	11.01936757	46.57255714	815.2789801	TL
CI1733	10.64885823	50.05788073	881.3826812	TL
CI1733	10.49394509	49.19448545	881.3826812	TL
CI1733	10.88231921	47.59466478	859.3481142	TL
CI1733	10.35180761	49.56904664	903.4172482	TL
CI1733	10.64454397	51.20060978	903.4172482	TL
CI1733	10.38189619	49.70871352	859.3481142	TL
CI1733	10.79244552	47.52483134	837.3135471	TL
CI1733	10.70482482	48.48345404	881.3826812	TL
CI1733	10.31510981	49.55634965	903.4172482	TL
CI1733	10.77533857	48.22951425	837.3135471	TL
CI1733	10.68775304	47.49308887	837.3135471	TL
CI1733	10.50382112	47.20740661	837.3135471	TL
CI1733	10.75268473	49.8483804	859.3481142	TL
CI1733	10.3067348	50.97841246	903.4172482	TL
CI1733	10.43051997	50.06422922	881.3826812	TL
CI1733	10.6269392	45.82343476	815.2789801	TL
CI1733	10.76244982	47.80416511	859.3481142	TL
CI1733	10.77161674	49.94995632	859.3481142	TL
CI1733	10.90850841	45.52505551	815.2789801	TL
CI1733	10.47584826	50.18485062	881.3826812	TL
CI1733	10.31695436	48.48345404	859.3481142	TL
CI1733	10.80735645	47.18836112	837.3135471	TL
CI1733	10.65422295	47.15027015	837.3135471	TL
CI1733	10.7631297	49.03577308	881.3826812	TL
CI1733	11.12905476	46.96616381	859.3481142	TL
CI1733	9.868976356	58.58390911	991.5555163	TL
CI1733	10.86297288	46.78205746	859.3481142	TL
CI1733	10.73691861	46.71222402	837.3135471	TL
CI1733	10.98310617	46.19164745	859.3481142	TL
CI1733	10.40875915	45.42982809	837.3135471	TL
CI1733	10.91683766	49.39763728	881.3826812	TL
CI1733	10.43091889	47.02964876	815.2789801	TL
CI1733	10.74459811	50.14675965	881.3826812	TL
CI1733	10.32727842	49.19448545	903.4172482	TL
CI1733	10.06350752	52.62267259	903.4172482	TL
CI1733	10.02905055	49.58809212	903.4172482	TL
CI1733	10.67724067	49.48016771	903.4172482	TL
CI1733	10.19297437	53.87332604	969.5209493	TL
CI1733	10.22287223	50.70542719	925.4518152	TL
CI1733	10.09569794	49.75950148	925.4518152	TL
CI1733	10.76062669	48.08984737	881.3826812	TL
CI1733	10.31819157	52.37508129	947.4863823	TL
CI1733	10.34842068	52.00052011	947.4863823	TL
CI1733	10.62842112	49.09290953	881.3826812	TL
CI1733	9.680317367	53.75270465	969.5209493	TL
CI1733	10.16594717	49.28971287	903.4172482	TL
CI1733	10.35828625	50.94666999	947.4863823	TL
CI1733	10.61658543	48.4136206	859.3481142	TL
CI1733	10.96470096	42.90947569	771.209846	TL
CI1733	11.60677387	43.06183957	727.140712	TL
CI1733	9.983045232	46.33766283	815.2789801	TL
CI1733	NA	NA	NA	TL
CI1733	10.94892504	51.20060978	881.3826812	TL
CI1733	10.41542154	42.92852118	771.209846	TL
CI1733	10.57251987	43.54432516	771.209846	TL
CI1733	11.05413779	40.93509384	749.175279	TL
CI1733	10.4671498	43.9823713	793.2444131	TL
CI1733	10.37484641	44.89655454	793.2444131	TL
CI1733	10.87264579	47.08678521	815.2789801	TL
CI1733	11.2191453	47.63275575	815.2789801	TL
CI1733	11.21565731	40.37642631	727.140712	TL
CI1733	10.76682793	42.53491451	749.175279	TL
CI1733	11.05568014	40.90335137	749.175279	TL
CI1733	11.73859151	42.75711182	749.175279	TL
CI1733	10.71950464	45.10605486	815.2789801	TL
CI1733	10.43514873	47.25819456	859.3481142	TL
CI1733	11.18482482	44.25535657	793.2444131	TL
CI1733	10.44780117	45.96310165	815.2789801	TL
CI1733	NA	NA	NA	TL
CI1733	9.335232457	49.8547289	947.4863823	TL
CI1733	11.70653643	44.17282614	749.175279	TL
CI1733	NA	NA	NA	TL
CI1733	NA	NA	NA	TL
CI1794	9.072590328	55.26688037	964.4688131	TL
CI1794	8.853364948	57.53107286	1035.910947	TL
CI1794	8.844769956	55.47271605	1000.18988	TL
CI1794	8.897669196	50.44003365	893.0266788	TL
CI1794	9.023781623	52.49839046	893.0266788	TL
CI1794	8.650029505	50.0180705	893.0266788	TL
